time,utc_time,current_raw,voltage,flux,temp,das_temp,gal_in,gal_out,current_cal,power,in_rate,out_rate,power_to_flowrate,pump_voltage,vdrop,pump_power,power_loss,Timestamp,W/m^2 Solar Radiation,mm Precipitation, Lightning Activity,km Lightning Distance,Wind Direction,m/s Wind Speed,m/s Gust Speed,C Air Temperature,kPa Vapor Pressure,kPa Atmospheric Pressure,X-axis Level (deg),Y-axis Level (deg),mm/h Max Precip Rate,C RH Sensor Temp,kPa VPD,% Battery Percent,mV Battery Voltage,kPa Reference Pressure,C Logger Temperature
2019-07-05 10:45:00+00:00,7/5/2019 10:45,0.72,0.8009999999999999,2.4,21.56,20.5,23081.0,18740.0,0.031999999999999695,0.025631999999999752,0.0,,inf,0.7530528000000004,0.047947199999999544,0.024097689599999784,0.0015343103999999677,7/5/2019 5:45,0,0.017,0,0,55,1.09,1.57,22.6,2.67,96.75,-0.3,0.9,1.0,21.9,0.0,100,6669,96.74,21.2
2019-07-05 11:00:00+00:00,7/5/2019 11:00,,,,,,23081.0,,,,0.0,,,,,,,7/5/2019 6:00,0,0.0,0,0,60,0.89,1.32,22.4,2.6,96.74,-0.3,0.9,0.0,21.8,0.0,100,6669,96.74,21.0
2019-07-05 11:15:00+00:00,7/5/2019 11:15,,,,,,23081.0,,,,0.0,,,,,,,7/5/2019 6:15,1,0.0,0,0,57,0.76,1.56,22.3,2.49,96.75,-0.3,0.9,0.0,21.6,0.0,100,6666,96.76,20.6
2019-07-05 11:30:00+00:00,7/5/2019 11:30,0.72,153.792,9.6,20.5,20.0,23081.0,18740.0,-0.18000000000000005,-27.68256000000001,0.0,0.0,-inf,154.061703,-0.2697030000000001,-27.731106540000006,0.048546539999996696,7/5/2019 6:30,6,0.0,0,0,65,0.98,1.48,22.3,2.29,96.76,-0.3,0.9,0.0,21.4,0.0,100,6664,96.78,20.1
2019-07-05 11:45:00+00:00,7/5/2019 11:45,,,,,,23081.0,,,,0.0,,,,,,,7/5/2019 6:45,23,0.0,0,0,67,1.12,1.62,21.8,2.26,96.78,-0.3,0.9,0.0,21.2,0.0,100,6664,96.8,19.7
2019-07-05 12:00:00+00:00,7/5/2019 12:00,,,,,,23081.0,,,,0.0,,,,,,,7/5/2019 7:00,39,0.0,0,0,64,0.9,1.47,22.1,2.31,96.8,-0.3,0.9,0.0,21.4,0.0,100,6665,96.82,19.8
2019-07-05 12:15:00+00:00,7/5/2019 12:15,,,,,,23081.785714285714,,,,0.071428571427532,,,,,,,7/5/2019 7:15,54,0.0,0,0,84,0.61,1.28,22.9,2.32,96.81,-0.3,0.9,0.0,21.8,0.0,100,6666,96.83,20.0
2019-07-05 12:30:00+00:00,7/5/2019 12:30,1.26,158.59799999999998,160.0,24.0,21.18,23082.0,18740.0,1.06,168.11388,0.0,0.0,inf,157.00974899999997,1.588251,166.43033393999997,1.683546060000026,7/5/2019 7:30,155,0.0,0,0,58,0.86,1.23,23.0,2.41,96.83,-0.3,0.9,0.0,22.8,0.0,100,6676,96.85,20.5
2019-07-05 12:45:00+00:00,7/5/2019 12:45,,,,,,23120.933333333334,,,,4.9333333333343035,,,,,,,7/5/2019 7:45,235,0.0,0,0,27,0.89,1.41,23.4,2.58,96.81,-0.3,0.9,0.0,24.8,0.0,100,6688,96.83,21.8
2019-07-05 13:00:00+00:00,7/5/2019 13:00,,,,,,23195.5,,,,5.5,,,,,,,7/5/2019 8:00,286,0.0,0,0,18,0.66,1.75,24.5,2.65,96.81,-0.3,0.9,0.0,26.6,0.0,100,6703,96.83,23.4
2019-07-05 13:15:00+00:00,7/5/2019 13:15,,,,,,23289.0,,,,6.5,,,,,,,7/5/2019 8:15,348,0.017,0,0,345,0.52,1.1,25.3,2.84,96.82,-0.3,1.0,1.0,28.5,0.0,100,6715,96.84,25.5
2019-07-05 13:30:00+00:00,7/5/2019 13:30,,,,,,23392.6,,,,5.799999999999272,,,,,,,7/5/2019 8:30,434,0.0,0,0,255,0.65,1.57,25.6,2.95,96.84,-0.3,1.0,0.0,29.9,0.0,100,6730,96.85,27.7
2019-07-05 13:45:00+00:00,7/5/2019 13:45,,,,,,23512.285714285714,,,,8.523809523809177,,,,,,,7/5/2019 8:45,509,0.0,0,0,286,0.66,1.83,26.1,3.13,96.86,-0.4,1.0,0.0,31.0,0.0,100,6742,96.86,29.5
2019-07-05 14:00:00+00:00,7/5/2019 14:00,4.275,151.389,525.6,27.68,27.56,23640.0,18994.0,4.811,728.332479,8.0,4.0,91.041559875,144.18043815000001,7.208561850000001,693.6520879396501,34.68039106034996,7/5/2019 9:00,547,0.0,0,0,290,0.94,1.87,26.4,3.09,96.85,-0.3,1.0,0.0,31.8,0.0,100,6752,96.86,30.7
2019-07-05 14:15:00+00:00,7/5/2019 14:15,4.455,143.379,559.2,27.68,28.18,23770.0,19056.0,4.991,715.6045889999999,8.0,5.0,89.45057362499999,135.90073515,7.4782648499999995,678.2805691336499,37.32401986635,7/5/2019 9:15,599,0.0,0,0,296,0.68,1.49,27.0,2.91,96.84,-0.4,1.0,0.0,32.6,1.0,100,6761,96.85,31.9
2019-07-05 14:30:00+00:00,7/5/2019 14:30,4.725,141.77700000000002,606.4,28.81,28.81,23904.0,19119.0,5.486999999999999,777.930399,9.0,5.0,86.436711,133.55555355,8.221446449999998,732.8193223288499,45.111076671150045,7/5/2019 9:30,646,0.0,0,0,285,0.66,1.38,27.4,3.11,96.85,-0.3,1.0,0.0,33.4,1.0,100,6769,96.86,33.2
2019-07-05 14:45:00+00:00,7/5/2019 14:45,5.085,142.578,638.0,28.0,28.75,24041.0,19184.0,5.6850000000000005,810.5559300000001,9.0,4.0,90.06177000000001,134.05988025,8.51811975,762.13041922125,48.425510778750095,7/5/2019 9:45,686,0.0,0,0,295,0.99,2.09,27.4,2.98,96.86,-0.3,1.0,0.0,33.9,1.0,100,6780,96.87,33.7
2019-07-05 15:00:00+00:00,7/5/2019 15:00,5.22,141.77700000000002,673.6,29.12,28.93,24182.0,19259.0,6.0440000000000005,856.9001880000002,9.5,,90.2000197894737,132.7209726,9.056027400000001,802.1655583944001,54.73462960560005,7/5/2019 10:00,720,0.0,0,0,285,0.78,1.9,28.1,3.01,96.87,-0.3,1.0,0.0,34.5,1.0,100,6782,96.88,34.1
2019-07-05 15:15:00+00:00,7/5/2019 15:15,5.67,141.77700000000002,719.2,28.31,29.62,24326.0,19335.0,6.332,897.7319640000001,9.0,5.0,99.747996,132.2894478,9.4875522,837.6567834696,60.075180530400075,7/5/2019 10:15,764,0.0,0,0,280,0.83,1.82,28.0,3.18,96.87,-0.3,1.0,0.0,34.9,1.0,100,6780,96.87,34.8
2019-07-05 15:30:00+00:00,7/5/2019 15:30,5.805,138.57299999999998,728.4,29.68,29.75,24458.0,19411.0,6.741,934.1205929999998,10.0,5.0,93.41205929999998,128.47262264999998,10.10037735,866.0339492836498,68.08664371634995,7/5/2019 10:30,790,0.0,0,0,274,0.68,1.8,28.0,3.09,96.86,-0.4,1.0,0.0,34.6,1.0,100,6783,96.87,34.9
2019-07-05 15:45:00+00:00,7/5/2019 15:45,6.075,141.77700000000002,728.8,29.0,29.68,24607.0,19489.0,6.875,974.7168750000001,9.0,5.0,108.30187500000001,131.47584375000002,10.30115625,903.8964257812502,70.8204492187499,7/5/2019 10:45,832,0.0,0,0,305,1.16,2.34,28.1,2.99,96.83,-0.4,1.0,0.0,34.5,1.0,100,6784,96.84,35.2
2019-07-05 16:00:00+00:00,7/5/2019 16:00,6.48,139.374,728.0,30.25,30.06,24759.0,19568.0,7.53,1049.48622,10.0,5.0,104.948622,128.0914245,11.2825755,964.528426485,84.95779351500005,7/5/2019 11:00,871,0.0,0,0,290,0.93,1.89,28.6,3.03,96.81,-0.4,1.1,0.0,34.4,1.0,100,6790,96.83,35.2
2019-07-05 16:15:00+00:00,7/5/2019 16:15,6.525,139.374,726.4,29.75,30.37,24912.0,19647.0,7.4750000000000005,1041.8206500000001,10.0,5.0,104.18206500000001,128.17383375,11.20016625,958.09940728125,83.72124271875009,7/5/2019 11:15,890,0.0,0,0,301,1.25,2.7,28.8,3.08,96.8,-0.4,1.0,0.0,34.5,1.0,100,6790,96.82,35.4
2019-07-05 16:30:00+00:00,7/5/2019 16:30,6.795,138.57299999999998,725.2,29.68,30.43,25064.0,19727.0,7.731,1071.3078629999998,10.0,5.0,107.13078629999998,126.98925614999997,11.583743850000001,981.7539392956497,89.55392370435004,7/5/2019 11:30,889,0.0,0,0,286,1.08,3.7,28.7,2.95,96.79,-0.4,1.1,0.0,34.1,1.0,100,6792,96.81,35.3
2019-07-05 16:45:00+00:00,7/5/2019 16:45,,,,,,25215.25,,,,9.75,,,,,,,7/5/2019 11:45,899,0.0,0,0,311,1.11,2.28,29.2,2.84,96.78,-0.4,1.0,0.0,33.7,1.0,100,6794,96.8,35.4
2019-07-05 17:00:00+00:00,7/5/2019 17:00,6.84,136.17,726.0,30.81,30.93,25372.0,19894.0,8.001999999999999,1089.6323399999997,10.0,6.0,108.96323399999997,124.18020329999999,11.9897967,993.6899868065998,95.94235319339987,7/5/2019 12:00,939,0.0,0,0,302,1.47,3.17,29.2,2.75,96.78,-0.4,1.0,0.0,33.6,1.0,100,6794,96.81,35.3
2019-07-05 17:15:00+00:00,7/5/2019 17:15,5.22,141.77700000000002,717.6,30.68,31.68,25524.0,19977.0,6.356,901.1346120000001,9.0,6.0,100.126068,132.2534874,9.5235126,840.6031659144,60.53144608560001,7/5/2019 12:15,881,0.0,0,0,293,0.97,2.53,29.5,2.9,96.78,-0.4,1.0,0.0,33.5,1.0,100,6793,96.8,35.4
2019-07-05 17:30:00+00:00,7/5/2019 17:30,,,,,,25671.85714285714,,,,9.285714285713766,,,,,,,7/5/2019 12:30,836,0.0,0,0,298,0.86,2.17,29.3,3.06,96.77,-0.4,1.0,0.0,33.4,1.0,100,6792,96.79,35.5
2019-07-05 17:45:00+00:00,7/5/2019 17:45,,,,,,25817.2,,,,10.600000000002183,,,,,,,7/5/2019 12:45,814,0.0,0,0,265,0.82,2.54,28.8,3.14,96.77,-0.4,1.0,0.0,33.2,1.0,100,6793,96.79,35.3
2019-07-05 18:00:00+00:00,7/5/2019 18:00,7.29,129.762,724.8,31.12,32.31,25978.0,20223.0,8.514,1104.793668,11.0,5.0,100.435788,117.0050481,12.756951899999999,996.1809795233999,108.61268847660017,7/5/2019 13:00,1012,0.0,0,0,243,0.83,2.51,28.8,3.15,96.77,-0.4,1.0,0.0,32.8,1.0,100,6793,96.79,35.1
2019-07-05 18:15:00+00:00,7/5/2019 18:15,,,,,,26133.75,,,,10.25,,,,,,,7/5/2019 13:15,967,0.0,0,0,256,0.64,1.86,28.8,3.13,96.78,-0.4,1.0,0.0,32.9,1.0,100,6794,96.79,35.4
2019-07-05 18:30:00+00:00,7/5/2019 18:30,5.985,138.57299999999998,728.4,30.5,32.5,26284.0,20371.0,7.085000000000001,981.789705,9.0,4.0,109.087745,127.95719024999998,10.615809750000002,906.57669292125,75.21301207875001,7/5/2019 13:30,872,0.0,0,0,278,0.76,2.06,28.8,3.1,96.77,-0.4,1.0,0.0,32.7,1.0,100,6792,96.79,35.1
2019-07-05 18:45:00+00:00,7/5/2019 18:45,6.66,138.57299999999998,725.2,31.81,32.87,26440.0,20426.0,8.022,1111.632606,10.0,4.0,111.16326059999999,126.55323629999998,12.0197637,1015.2100615985999,96.42254440140005,7/5/2019 13:45,952,0.0,0,0,277,0.72,1.88,29.1,3.11,96.76,-0.4,1.0,0.0,32.6,1.0,100,6790,96.78,34.8
2019-07-05 19:00:00+00:00,7/5/2019 19:00,6.03,138.57299999999998,727.2,30.93,32.75,26597.0,20482.0,7.216,999.9427679999999,10.0,,99.9942768,127.76090639999998,10.8120936,921.9227005823999,78.02006741759999,7/5/2019 14:00,953,0.0,0,0,290,1.09,2.61,29.1,3.05,96.76,-0.4,1.0,0.0,32.7,1.0,100,6788,96.77,34.6
2019-07-05 19:15:00+00:00,7/5/2019 19:15,6.21,138.57299999999998,726.4,30.5,32.93,26742.0,20539.0,7.3100000000000005,1012.96863,10.0,6.0,101.296863,127.62006149999998,10.952938500000002,932.9026495649999,80.06598043500003,7/5/2019 14:15,804,0.0,0,0,220,0.61,1.88,28.8,3.06,96.77,-0.4,1.0,0.0,32.5,1.0,100,6783,96.77,34.4
2019-07-05 19:30:00+00:00,7/5/2019 19:30,,,,,,26889.5,,,,9.83333333333212,,,,,,,7/5/2019 14:30,832,0.0,0,0,261,0.64,1.87,28.9,3.01,96.77,-0.5,1.0,0.0,32.4,1.0,100,6782,96.77,34.2
2019-07-05 19:45:00+00:00,7/5/2019 19:45,5.805,138.57299999999998,722.8,31.75,33.93,27023.0,20684.0,7.154999999999999,991.4898149999998,7.25,,136.75721586206893,127.85230574999999,10.72069425,914.7832476412498,76.70656735875002,7/5/2019 14:45,779,0.0,0,0,248,0.51,1.77,29.2,3.06,96.76,-0.5,1.0,0.0,32.6,1.0,100,6780,96.77,34.4
2019-07-05 20:00:00+00:00,7/5/2019 20:00,5.175,137.77200000000002,706.0,31.87,34.37,27184.0,20766.0,6.549,902.2688280000002,10.0,5.0,90.22688280000003,127.95930585000002,9.81269415,838.0054940116502,64.26333398835004,7/5/2019 15:00,836,0.0,0,0,255,0.77,2.15,29.3,3.04,96.75,-0.5,1.0,0.0,32.9,1.0,100,6777,96.77,34.6
2019-07-05 20:15:00+00:00,7/5/2019 20:15,5.715,138.57299999999998,728.0,31.62,34.18,27327.0,20842.0,7.039,975.4153469999998,10.0,5.0,97.54153469999997,128.02611434999997,10.54688565,901.1758189096498,74.23952809034995,7/5/2019 15:15,744,0.0,0,0,232,0.71,1.89,28.9,2.98,96.74,-0.5,1.0,0.0,32.9,1.0,100,6777,96.76,34.4
2019-07-05 20:30:00+00:00,7/5/2019 20:30,2.475,138.57299999999998,387.2,30.31,33.93,27461.0,20917.0,3.537,490.13270099999994,8.0,5.0,61.26658762499999,133.27333604999998,5.29966395,471.3877896088499,18.744911391150026,7/5/2019 15:30,620,0.0,0,0,242,0.79,3.08,28.6,2.95,96.73,-0.5,1.0,0.0,32.8,1.0,100,6782,96.76,34.0
2019-07-05 20:45:00+00:00,7/5/2019 20:45,1.71,144.18,252.4,28.5,31.87,27546.0,20993.0,2.41,347.47380000000004,5.0,5.0,69.49476000000001,140.56897650000002,3.6110235000000004,338.77123336500006,8.702566634999982,7/5/2019 15:45,278,0.0,0,0,281,0.61,1.59,28.0,2.97,96.73,-0.4,1.0,0.0,32.0,1.0,100,6774,96.74,32.9
2019-07-05 21:00:00+00:00,7/5/2019 21:00,2.925,144.18,379.2,28.81,31.12,27639.0,21069.0,3.6869999999999994,531.5916599999999,7.0,5.0,75.9416657142857,138.65558355000002,5.5244164499999995,511.22313654885,20.36852345114994,7/5/2019 16:00,328,0.0,0,0,239,0.49,1.4,27.1,3.05,96.73,-0.4,1.0,0.0,30.9,1.0,100,6770,96.74,31.5
2019-07-05 21:15:00+00:00,7/5/2019 21:15,3.6,144.18,496.8,29.75,31.87,27751.0,21146.0,4.55,656.019,8.0,5.0,82.002375,137.3625075,6.8174925,624.9994091249999,31.019590875000063,7/5/2019 16:15,446,0.0,0,0,295,0.6,1.9,27.4,3.0,96.72,-0.4,1.0,0.0,30.5,1.0,100,6768,96.74,31.3
2019-07-05 21:30:00+00:00,7/5/2019 21:30,2.61,142.578,386.4,29.81,32.43,27865.0,21221.0,3.5719999999999996,509.28861599999993,7.0,5.0,72.75551657142856,137.2258938,5.3521062,490.17089265359994,19.1177233464,7/5/2019 16:30,455,0.0,0,0,238,0.54,1.5,27.1,2.95,96.72,-0.4,1.0,0.0,30.7,1.0,100,6767,96.73,31.7
2019-07-05 21:45:00+00:00,7/5/2019 21:45,1.575,144.18,256.0,28.25,32.25,27967.0,21297.0,2.225,320.80050000000006,5.0,5.0,64.16010000000001,140.84617125,3.3338287500000003,313.38273103125,7.417768968750067,7/5/2019 16:45,376,0.0,0,0,303,0.73,2.2,27.2,2.93,96.7,-0.4,0.9,0.0,30.6,1.0,100,6767,96.71,31.6
2019-07-05 22:00:00+00:00,7/5/2019 22:00,1.35,148.986,235.6,28.37,31.12,28049.0,21374.0,2.0240000000000005,301.54766400000005,5.0,5.0,60.309532800000014,145.9533396,3.032660400000001,295.40955935040006,6.138104649599995,7/5/2019 17:00,309,0.0,0,0,305,0.77,1.69,27.1,2.9,96.67,-0.4,1.0,0.0,30.4,1.0,100,6761,96.68,31.0
2019-07-05 22:15:00+00:00,7/5/2019 22:15,1.26,146.583,167.2,27.75,30.06,28119.0,21452.0,1.81,265.31523,5.0,6.0,53.063046,143.8709865,2.7120135000000003,260.40648556499997,4.908744435000017,7/5/2019 17:15,239,0.0,0,0,308,0.9,1.59,27.0,2.87,96.65,-0.4,1.0,0.0,29.9,1.0,100,6761,96.66,30.2
2019-07-05 22:30:00+00:00,7/5/2019 22:30,1.035,139.374,125.6,27.31,29.18,28169.0,21528.0,1.4969999999999997,208.64287799999994,2.0,5.0,104.32143899999997,137.13097005,2.2430299499999995,205.28506216484996,3.357815835149978,7/5/2019 17:30,157,0.0,0,0,301,0.65,1.35,26.9,2.87,96.67,-0.4,0.9,0.0,29.2,1.0,100,6757,96.68,29.4
2019-07-05 22:45:00+00:00,7/5/2019 22:45,0.765,142.578,93.6,27.43,28.68,28205.0,21605.0,1.251,178.36507799999998,2.0,5.0,89.18253899999999,140.70356415,1.87443585,176.02015875165,2.3449192483499814,7/5/2019 17:45,117,0.0,0,0,307,0.32,1.05,26.7,2.9,96.66,-0.3,0.9,0.0,28.5,1.0,100,6754,96.68,28.5
2019-07-05 23:00:00+00:00,7/5/2019 23:00,0.135,165.80700000000002,62.4,26.68,28.06,28222.0,21680.0,0.471,78.09509700000001,0.0,4.0,inf,165.10127715000002,0.70572285,77.76270153765,0.33239546235000716,7/5/2019 18:00,84,0.0,0,0,310,0.21,0.46,26.5,2.95,96.66,-0.4,0.9,0.0,27.9,1.0,100,6751,96.7,27.9
2019-07-05 23:15:00+00:00,7/5/2019 23:15,,,,,,28222.0,,,,0.0,,,,,,,7/5/2019 18:15,49,0.0,0,0,352,0.31,0.64,26.3,2.93,96.68,-0.3,0.9,0.0,27.2,0.0,100,6744,96.7,27.2
2019-07-05 23:30:00+00:00,7/5/2019 23:30,0.315,156.996,20.8,25.25,26.56,28222.0,21790.0,0.365,57.303540000000005,0.0,0.0,inf,156.44910225,0.54689775,57.10392232125,0.19961767875000191,7/5/2019 18:30,27,0.0,0,0,10,0.3,0.69,25.7,2.9,96.69,-0.3,0.9,0.0,26.6,0.0,100,6740,96.71,26.4
2019-07-05 23:45:00+00:00,7/5/2019 23:45,0.315,142.578,4.8,24.81,26.06,28222.0,21858.0,0.27699999999999975,39.49410599999997,0.0,4.0,inf,142.16295705000002,0.41504294999999963,39.37913910284997,0.11496689714999775,7/5/2019 18:45,15,0.0,0,0,23,0.4,0.65,25.3,2.92,96.7,-0.3,0.9,0.0,25.9,0.0,100,6737,96.71,25.7
2019-07-06 00:00:00+00:00,7/6/2019 0:00,0.315,15.219000000000001,0.8,24.0,25.18,28222.0,21858.0,0.11499999999999999,1.750185,0.0,0.0,inf,15.04668975,0.17231025,1.73036932125,0.01981567875000012,7/5/2019 19:00,2,0.0,0,0,50,0.6,0.93,24.7,2.88,96.69,-0.3,0.9,0.0,25.2,0.0,100,6733,96.7,24.9
2019-07-06 00:15:00+00:00,7/6/2019 0:15,0.54,5.607,0.8,23.68,24.43,28222.0,21858.0,0.27599999999999997,1.547532,0.0,0.0,inf,5.1934554,0.4135446,1.4333936904,0.11413830959999993,7/5/2019 19:15,0,0.0,0,0,45,0.7,0.96,24.2,2.83,96.69,-0.3,0.9,0.0,24.6,0.0,100,6731,96.7,24.2
2019-07-06 00:30:00+00:00,7/6/2019 0:30,0.54,0.0,0.8,23.62,24.06,28222.0,21858.0,0.26400000000000023,0.0,0.0,0.0,,-0.39556440000000037,0.39556440000000037,-0.1044290016000002,0.1044290016000002,7/5/2019 19:30,0,0.0,0,0,64,0.59,0.98,24.1,2.81,96.71,-0.3,0.9,0.0,24.1,0.0,100,6729,96.72,23.7
2019-07-06 00:45:00+00:00,7/6/2019 0:45,0.495,0.0,1.2,23.43,23.75,28222.0,21858.0,0.18099999999999994,0.0,0.0,0.0,,-0.2712013499999999,0.2712013499999999,-0.04908744434999997,0.04908744434999997,7/5/2019 19:45,0,0.0,0,0,52,0.43,0.8,23.9,2.8,96.72,-0.3,0.9,0.0,23.8,0.0,100,6726,96.72,23.3
2019-07-06 01:00:00+00:00,7/6/2019 1:00,0.54,0.0,1.2,23.31,23.37,28222.0,21858.0,0.20199999999999974,0.0,0.0,0.0,,-0.3026666999999996,0.3026666999999996,-0.06113867339999984,0.06113867339999984,7/5/2019 20:00,0,0.0,0,0,56,0.71,0.97,23.8,2.79,96.71,-0.3,0.9,0.0,23.5,0.0,100,6726,96.72,23.0
2019-07-06 01:15:00+00:00,7/6/2019 1:15,0.585,0.0,0.8,23.06,23.0,28222.0,21858.0,0.19699999999999968,0.0,0.0,0.0,,-0.29517494999999955,0.29517494999999955,-0.058149465149999816,0.058149465149999816,7/5/2019 20:15,0,0.0,0,0,55,0.75,0.97,23.7,2.79,96.71,-0.3,0.9,0.0,23.4,0.0,100,6723,96.73,22.7
2019-07-06 01:30:00+00:00,7/6/2019 1:30,0.585,0.0,0.4,23.0,22.81,28222.0,21858.0,0.18499999999999994,0.0,0.0,0.0,,-0.27719474999999993,0.27719474999999993,-0.05128102874999997,0.05128102874999997,7/5/2019 20:30,0,0.0,0,0,61,0.45,0.83,23.6,2.81,96.73,-0.3,0.9,0.0,23.2,0.0,100,6724,96.74,22.5
2019-07-06 01:45:00+00:00,7/6/2019 1:45,0.54,0.0,0.8,23.18,22.68,28222.0,21858.0,0.17599999999999993,0.0,0.0,0.0,,-0.26370959999999993,0.26370959999999993,-0.04641288959999997,0.04641288959999997,7/5/2019 20:45,0,0.0,0,0,60,0.42,0.81,23.5,2.83,96.74,-0.3,0.9,0.0,23.1,0.0,100,6715,96.76,22.5
2019-07-06 02:00:00+00:00,7/6/2019 2:00,0.585,0.0,0.8,23.12,22.56,28222.0,21858.0,0.20900000000000013,0.0,0.0,0.0,,-0.3131551500000002,0.3131551500000002,-0.06544942635000009,0.06544942635000009,7/5/2019 21:00,0,0.0,0,0,34,0.4,0.8,23.4,2.83,96.77,-0.3,0.9,0.0,23.0,0.0,100,6716,96.78,22.4
2019-07-06 02:15:00+00:00,7/6/2019 2:15,0.585,0.0,0.8,23.43,22.5,28222.0,21858.0,0.2709999999999999,0.0,0.0,0.0,,-0.40605284999999985,0.40605284999999985,-0.11004032234999993,0.11004032234999993,7/5/2019 21:15,0,0.0,0,0,131,0.47,0.84,23.7,2.85,96.8,-0.3,0.9,0.0,23.0,0.0,100,6716,96.81,22.4
2019-07-06 02:30:00+00:00,7/6/2019 2:30,0.72,0.0,0.4,23.25,22.43,28222.0,21858.0,0.36999999999999994,0.0,0.0,0.0,,-0.5543895,0.5543895,-0.20512411499999997,0.20512411499999997,7/5/2019 21:30,0,0.0,0,0,75,0.45,0.75,23.6,2.87,96.83,-0.3,0.9,0.0,23.2,0.0,100,6714,96.84,22.4
2019-07-06 02:45:00+00:00,7/6/2019 2:45,0.54,0.0,0.8,23.43,22.43,28222.0,21858.0,0.22599999999999998,0.0,0.0,0.0,,-0.33862709999999996,0.33862709999999996,-0.07652972459999999,0.07652972459999999,7/5/2019 21:45,0,0.0,0,0,88,0.48,0.81,23.7,2.87,96.86,-0.3,0.9,0.0,23.2,0.0,100,6712,96.86,22.4
2019-07-06 03:00:00+00:00,7/6/2019 3:00,0.54,0.8009999999999999,0.8,23.31,22.43,28222.0,21858.0,0.20199999999999974,0.16180199999999978,0.0,0.0,inf,0.4983333000000003,0.3026666999999996,0.10066332659999994,0.06113867339999984,7/5/2019 22:00,0,0.0,0,0,86,0.39,0.98,23.7,2.9,96.86,-0.3,0.8,0.0,23.3,0.0,100,6714,96.86,22.5
2019-07-06 03:15:00+00:00,7/6/2019 3:15,0.495,0.8009999999999999,0.4,23.18,22.31,28222.0,21858.0,0.1309999999999999,0.10493099999999991,0.0,0.0,inf,0.6047161500000001,0.19628384999999984,0.07921781564999995,0.02571318434999996,7/5/2019 22:15,0,0.0,0,0,56,0.8,1.0,23.6,2.89,96.86,-0.3,0.8,0.0,23.2,0.0,100,6703,96.86,22.5
2019-07-06 03:30:00+00:00,7/6/2019 3:30,0.54,0.8009999999999999,0.8,23.0,22.25,28222.0,21858.0,0.14,0.11214,0.0,0.0,inf,0.5912309999999998,0.20976900000000004,0.08277233999999999,0.029367660000000018,7/5/2019 22:30,0,0.0,0,0,51,0.63,1.09,23.6,2.89,96.86,-0.3,0.9,0.0,23.2,0.0,100,6711,96.87,22.6
2019-07-06 03:45:00+00:00,7/6/2019 3:45,0.54,0.0,1.2,22.87,22.25,28222.0,21858.0,0.11400000000000021,0.0,0.0,0.0,,-0.17081190000000032,0.17081190000000032,-0.019472556600000072,0.019472556600000072,7/5/2019 22:45,0,0.0,0,0,33,0.99,2.28,23.3,2.86,96.89,-0.3,0.9,0.0,23.2,0.0,100,6710,96.89,22.6
2019-07-06 04:00:00+00:00,7/6/2019 4:00,0.495,0.0,0.8,23.06,22.12,28222.0,21858.0,0.1069999999999997,0.0,0.0,0.0,,-0.16032344999999956,0.16032344999999956,-0.017154609149999906,0.017154609149999906,7/5/2019 23:00,0,0.0,0,0,29,1.42,2.18,23.4,2.87,96.91,-0.3,0.9,0.0,23.1,0.0,100,6708,96.9,22.5
2019-07-06 04:15:00+00:00,7/6/2019 4:15,0.585,0.0,0.8,22.68,22.06,28222.0,21858.0,0.12099999999999989,0.0,0.0,0.0,,-0.18130034999999983,0.18130034999999983,-0.021937342349999958,0.021937342349999958,7/5/2019 23:15,0,0.0,0,0,45,0.69,1.77,23.2,2.8,96.93,-0.3,0.9,0.0,23.0,0.0,100,6711,96.91,22.3
2019-07-06 04:30:00+00:00,7/6/2019 4:30,0.585,0.0,0.4,22.93,22.12,28222.0,21858.0,0.17099999999999987,0.0,0.0,0.0,,-0.2562178499999998,0.2562178499999998,-0.043813252349999936,0.043813252349999936,7/5/2019 23:30,0,0.0,0,0,57,0.49,1.18,23.3,2.79,96.94,-0.3,0.9,0.0,22.9,0.0,100,6705,96.92,22.2
2019-07-06 04:45:00+00:00,7/6/2019 4:45,0.54,0.0,0.4,23.25,22.06,28222.0,21858.0,0.19,0.0,0.0,0.0,,-0.2846865,0.2846865,-0.054090435,0.054090435,7/5/2019 23:45,0,0.0,0,0,54,0.7,1.26,23.3,2.82,96.94,-0.3,0.9,0.0,22.9,0.0,100,6704,96.92,22.2
2019-07-06 05:00:00+00:00,7/6/2019 5:00,0.54,0.0,0.8,23.31,22.12,28222.0,21858.0,0.20199999999999974,0.0,0.0,0.0,,-0.3026666999999996,0.3026666999999996,-0.06113867339999984,0.06113867339999984,7/6/2019 0:00,0,0.0,0,0,50,0.7,0.98,23.5,2.87,96.93,-0.4,0.9,0.0,23.0,0.0,100,6707,96.91,22.4
2019-07-06 05:15:00+00:00,7/6/2019 5:15,0.495,0.0,0.4,23.18,22.25,28222.0,21858.0,0.1309999999999999,0.0,0.0,0.0,,-0.19628384999999984,0.19628384999999984,-0.02571318434999996,0.02571318434999996,7/6/2019 0:15,0,0.0,0,0,48,0.74,1.04,23.7,2.91,96.91,-0.3,0.9,0.0,23.2,0.0,100,6731,96.9,22.6
